code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600099,2015-03-26,2014-12-31,0.006184,0.008186,0.134968,2929147.080000,0.013368,338447265.080000,219120000.00,219120000.00
sh.600099,2015-04-25,2015-03-31,0.001204,0.006800,0.135051,565888.190000,0.013689,,219120000.00,219120000.00
sh.600099,2015-08-29,2015-06-30,0.003088,0.008371,0.135037,1452357.100000,0.013107,165270681.590000,219120000.00,219120000.00
sh.600099,2015-10-27,2015-09-30,0.005055,0.009147,0.130276,2380151.940000,0.013944,,219120000.00,219120000.00
sh.600099,2016-03-12,2015-12-31,0.005010,0.006611,0.135714,2360275.270000,0.010772,334841250.880000,219120000.00,219120000.00
sh.600099,2016-04-23,2016-03-31,0.002712,0.013266,0.100781,1283314.040000,0.014046,,219120000.00,219120000.00
sh.600099,2016-08-27,2016-06-30,0.002855,0.006504,0.117762,1350965.100000,0.010309,197141939.410000,219120000.00,219120000.00
sh.600099,2016-10-27,2016-09-30,0.003864,0.005740,0.115105,1828973.760000,0.008256,,219120000.00,219120000.00
sh.600099,2017-03-11,2016-12-31,0.004085,0.004181,0.121336,1934025.370000,0.008826,435088326.070000,219120000.00,219120000.00
sh.600099,2017-04-29,2017-03-31,0.001166,0.005358,0.128218,553320.550000,0.005495,,219120000.00,219120000.00
sh.600099,2017-08-26,2017-06-30,0.002860,0.006140,0.103355,1358351.990000,0.008860,,219120000.00,219120000.00
sh.600099,2017-10-21,2017-09-30,0.004980,0.007243,0.108820,2345419.910000,0.011183,,219120000.00,219120000.00
sh.600099,2018-03-17,2017-12-31,0.004079,0.004261,0.115516,1926997.500000,0.008794,425130671.160000,219120000.00,219120000.00
sh.600099,2018-04-28,2018-03-31,0.000071,0.000263,0.107437,33252.780000,0.006421,,219120000.00,219120000.00
sh.600099,2018-08-25,2018-06-30,0.000464,0.000838,0.105137,218399.320000,0.003592,,219120000.00,219120000.00
sh.600099,2018-10-27,2018-09-30,0.000441,0.000562,0.112851,207421.600000,-0.000963,,219120000.00,219120000.00
sh.600099,2019-03-30,2018-12-31,0.005611,0.005033,0.118312,2647795.910000,0.012084,489727636.720000,219120000.00,219120000.00
sh.600099,2019-04-27,2019-03-31,0.000293,0.000908,0.085959,138958.860000,0.012566,,219120000.00,219120000.00
sh.600099,2019-08-24,2019-06-30,0.000378,0.000571,0.088703,178707.870000,0.011903,,219120000.00,219120000.00
sh.600099,2019-10-26,2019-09-30,0.001627,0.001762,0.094700,770525.330000,0.014654,,219120000.00,219120000.00
sh.600099,2020-04-18,2019-12-31,0.012111,0.010032,0.105418,5799058.040000,0.026465,554842560.580000,219120000.00,219120000.00
sh.600099,2020-04-28,2020-03-31,-0.003097,-0.012551,0.106672,-1497687.090000,0.018996,,219120000.00,219120000.00
sh.600099,2020-08-29,2020-06-30,-0.001725,-0.002984,0.098579,-835041.490000,0.021839,,219120000.00,219120000.00
sh.600099,2020-10-31,2020-09-30,0.003068,0.003396,0.099935,1474653.900000,0.021839,,219120000.00,219120000.00
sh.600099,2021-04-14,2020-12-31,0.015960,0.012880,0.099286,7722787.280000,0.035245,574134634.240000,219120000.00,219120000.00
sh.600099,2021-04-29,2021-03-31,0.003765,0.009811,0.111434,1823472.530000,0.050401,,219120000.00,219120000.00
sh.600099,2021-08-31,2021-06-30,0.015357,0.017994,0.093591,7480996.110000,0.073197,401223659.180000,219120000.00,219120000.00
sh.600099,2021-10-30,2021-09-30,0.012586,0.010765,0.088021,6122808.990000,0.056457,,219120000.00,219120000.00
sh.600099,2022-04-27,2021-12-31,0.019500,0.011307,0.101574,9514023.770000,0.043419,813061593.960000,219120000.00,219120000.00
sh.600099,2022-04-27,2022-03-31,0.004450,0.011138,0.116480,2196196.210000,0.045120,,219120000.00,219120000.00
sh.600099,2022-08-27,2022-06-30,0.018347,0.024040,0.115406,9117430.150000,0.050887,379259637.900000,219120000.00,219120000.00
sh.600099,2022-10-29,2022-09-30,0.016612,0.015437,0.114574,8248075.380000,0.053118,,219120000.00,219120000.00
sh.600099,2023-03-25,2022-12-31,0.018736,0.012758,0.124321,9318493.030000,0.042527,720908349.770000,219120000.00,219120000.00
sh.600099,2023-04-28,2023-03-31,0.004802,0.012011,0.150522,2418292.470000,0.043540,,219120000.00,219120000.00
sh.600099,2023-08-26,2023-06-30,0.019082,0.026442,0.167690,9678040.800000,0.045085,366007578.930000,219120000.00,219120000.00
sh.600099,2023-10-28,2023-09-30,0.023024,0.022025,0.158726,11624198.450000,0.057935,,219120000.00,219120000.00
sh.600099,2024-03-30,2023-12-31,0.026307,0.019159,0.139529,13312020.210000,0.060752,691267875.650000,219120000.00,219120000.00
sh.600099,2024-04-27,2024-03-31,0.003929,0.009939,0.142196,2004097.580000,0.058862,,219120000.00,219120000.00
sh.600099,2024-08-24,2024-06-30,0.016657,0.019748,0.139744,8561432.910000,0.055656,433534955.870000,219120000.00,219120000.00
sh.600099,2024-10-26,2024-09-30,0.023815,0.016053,0.132429,12230415.980000,0.063519,,219120000.00,219120000.00
sh.600100,2010-04-28,2010-03-31,0.004749,0.014469,0.150840,42602339.870000,0.363481,,976970554.00,976970554.00
sh.600100,2010-08-28,2010-06-30,0.017966,0.025094,0.172341,162520138.090000,0.316613,6400238933.730000,976970554.00,976970554.00
sh.600100,2010-10-28,2010-09-30,0.037130,0.030767,0.154527,352351684.540000,0.378027,,993850554.00,976970554.00
sh.600100,2011-04-08,2010-12-31,0.062709,0.032849,0.155848,599737818.790000,0.482523,18135233362.300000,993850554.00,976970554.00
sh.600100,2011-04-30,2011-03-31,0.007693,0.024601,0.173632,95004869.790000,0.509419,,993850554.00,976970554.00
sh.600100,2011-08-29,2011-06-30,0.016169,0.024583,0.172159,210124618.750000,0.239541,8498208542.290000,1987701108.00,1953941108.00
sh.600100,2011-10-29,2011-09-30,0.028793,0.024523,0.159098,338814296.660000,0.216137,,1987701108.00,1987701108.00
sh.600100,2012-04-11,2011-12-31,0.085631,0.041433,0.155384,868525565.790000,0.355903,20868123695.450000,1987701108.00,1987701108.00
sh.600100,2012-04-28,2012-03-31,0.005208,0.016616,0.171332,66800068.620000,0.347324,,1987701108.00,1987701108.00
sh.600100,2012-08-30,2012-06-30,0.018151,0.023994,0.154029,234628420.490000,0.368868,9697631501.360000,1987701108.00,1987701108.00
sh.600100,2012-10-31,2012-09-30,0.031995,0.027598,0.148557,417200322.560000,0.376929,,1987701108.00,1987701108.00
sh.600100,2013-04-23,2012-12-31,0.068795,0.037763,0.161631,843722333.000000,0.305060,22002184688.170000,1987701108.00,1987701108.00
sh.600100,2013-04-27,2013-03-31,0.009137,0.027927,0.159526,120618587.170000,0.324685,,1987701108.00,1987701108.00
sh.600100,2013-08-27,2013-06-30,0.046392,0.058201,0.171235,550063086.600000,0.442181,9362291703.930000,1987701108.00,1987701108.00
sh.600100,2013-10-31,2013-09-30,0.095873,0.076227,0.163473,1179195899.020000,0.592294,,2197882238.00,1987701108.00
sh.600100,2014-04-18,2013-12-31,0.068381,0.047595,0.188336,1078037563.410000,0.308002,22423277462.970000,2197882238.00,1987701108.00
sh.600100,2014-04-30,2014-03-31,-0.001431,0.006516,0.196815,27243181.870000,0.263712,,2197882238.00,1987701108.00
sh.600100,2014-08-15,2014-06-30,0.003952,0.020848,0.207683,205695401.250000,0.132538,9763385155.270000,2197882238.00,1987701108.00
sh.600100,2014-10-31,2014-09-30,0.011505,0.023875,0.192187,390258786.260000,-0.077012,,2197882238.00,2070201441.00
sh.600100,2015-04-28,2014-12-31,0.067923,0.046681,0.198665,1213410692.130000,0.343805,25756912800.000000,2197882238.00,2070201441.00
sh.600100,2015-04-30,2015-03-31,0.010892,0.040254,0.198346,191475160.560000,0.312373,,2963898951.00,2070201441.00
sh.600100,2015-08-29,2015-06-30,0.060751,0.094618,0.204672,999251274.620000,0.538273,10484714500.000000,2963898951.00,2070201441.00
sh.600100,2015-10-31,2015-09-30,0.039522,0.063654,0.177240,1141823687.000000,0.404621,,2963898951.00,2070201441.00
sh.600100,2016-04-20,2015-12-31,0.086427,0.076029,0.193922,2162807258.880000,0.425653,28232009400.000000,2963898951.00,2070201441.00
sh.600100,2016-04-30,2016-03-31,0.257218,1.177922,0.175931,5246011016.110000,2.128627,,2963898951.00,2070201441.00
sh.600100,2016-08-30,2016-06-30,0.245095,0.474691,0.161654,5058066237.460000,1.800603,10576533354.480000,2963898951.00,2070201441.00
sh.600100,2016-10-29,2016-09-30,0.252766,0.310308,0.177194,5319264648.530000,1.954308,,2963898951.00,2197882238.00
sh.600100,2017-04-18,2016-12-31,0.218163,0.172986,0.178683,4700784866.280000,1.451578,26947229100.000000,2963898951.00,2197882238.00
sh.600100,2017-04-29,2017-03-31,-0.012489,-0.072865,0.152535,-294742376.520000,-0.394457,,2963898951.00,2197882238.00
sh.600100,2017-08-29,2017-06-30,-0.005682,-0.000861,0.198242,-8622450.130000,-0.261553,9993715722.640000,2963898951.00,2197882238.00
sh.600100,2017-10-31,2017-09-30,-0.008636,-0.001442,0.194262,-23726033.220000,-0.330475,,2963898951.00,2197882238.00
sh.600100,2018-04-21,2017-12-31,0.004814,0.020377,0.213158,529592776.320000,0.034967,25911613786.540000,2963898951.00,2197882238.00
sh.600100,2018-04-27,2018-03-31,-0.010554,-0.057489,0.191232,-258970434.930000,0.050195,,2963898951.00,2963898951.00
sh.600100,2018-08-30,2018-06-30,-0.016071,-0.021070,0.226421,-221465330.630000,-0.037346,10488872187.880000,2963898951.00,2963898951.00
sh.600100,2018-10-30,2018-09-30,-0.027737,-0.023778,0.229449,-393756199.220000,-0.095993,,2963898951.00,2963898951.00
sh.600100,2019-04-26,2018-12-31,-0.208243,-0.140778,0.205621,-3495942911.200000,-1.309011,24542192164.740000,2963898951.00,2963898951.00
sh.600100,2019-04-30,2019-03-31,0.032901,0.143563,0.238277,489703043.840000,-1.051370,,2963898951.00,2963898951.00
sh.600100,2019-08-30,2019-06-30,0.020503,0.043395,0.230646,373847821.010000,-1.084261,8564998064.350000,2963898951.00,2963898951.00
sh.600100,2019-10-31,2019-09-30,0.043179,0.051768,0.211681,743447722.620000,-0.878561,,2963898951.00,2963898951.00
sh.600100,2020-04-29,2019-12-31,0.018431,0.023352,0.215124,538032478.950000,0.100441,22962264845.080000,2963898951.00,2963898951.00
sh.600100,2020-04-30,2020-03-31,-0.031916,-0.198431,0.202619,-570190923.380000,-0.253807,,2963898951.00,2963898951.00
sh.600100,2020-08-29,2020-06-30,-0.006517,-0.020217,0.223145,-160888432.170000,-0.046568,7924122805.200000,2963898951.00,2963898951.00
sh.600100,2020-10-30,2020-09-30,-0.011023,-0.013152,0.214831,-186598077.940000,-0.196393,,2963898951.00,2963898951.00
sh.600100,2021-04-28,2020-12-31,0.006328,0.012067,0.219219,312622584.420000,0.034585,25814841300.000000,2963898951.00,2963898951.00
sh.600100,2021-04-30,2021-03-31,0.000522,-0.013253,0.189010,-60712944.410000,0.209588,,2963898951.00,2963898951.00
sh.600100,2021-08-28,2021-06-30,-0.033456,-0.051239,0.181916,-577061028.280000,-0.108002,11221147318.110000,2963898951.00,2963898951.00
sh.600100,2021-10-30,2021-09-30,-0.043040,-0.045997,0.178548,-812232974.230000,-0.133570,,3350297713.00,2963898951.00
sh.600100,2022-04-28,2021-12-31,-0.117462,-0.065729,0.195555,-1870415221.380000,-0.560775,28364984400.000000,3350297713.00,2963898951.00
sh.600100,2022-04-29,2022-03-31,-0.035422,-0.157521,0.159502,-621524775.640000,-0.727691,,3350297713.00,2963898951.00
sh.600100,2022-08-31,2022-06-30,-0.025429,-0.058090,0.189357,-502024260.730000,-0.522992,8611798200.000000,3350297713.00,2963898951.00
sh.600100,2022-10-29,2022-09-30,-0.053189,-0.067064,0.188209,-921639514.110000,-0.589745,,3350297713.00,2963898951.00
sh.600100,2023-04-29,2022-12-31,-0.050087,-0.027877,0.206107,-662388866.270000,-0.230287,23679186700.000000,3350297713.00,2963898951.00
sh.600100,2023-04-29,2023-03-31,0.018380,0.044848,0.136384,195501681.690000,0.016624,,3350297713.00,2963898951.00
sh.600100,2023-08-30,2023-06-30,0.006717,0.003666,0.171822,38462032.160000,-0.080476,10467589000.000000,3350297713.00,2963898951.00
sh.600100,2023-10-28,2023-09-30,-0.042272,-0.036908,0.166790,-667406161.090000,-0.170002,,3350297713.00,2963898951.00
sh.600100,2024-04-27,2023-12-31,-0.052442,-0.025964,0.177596,-748626117.570000,-0.228312,28749529907.880000,3350297713.00,2963898951.00
sh.600100,2024-04-27,2024-03-31,-0.011045,-0.076583,0.206421,-224733795.710000,-0.358289,,3350297713.00,2963898951.00
sh.600100,2024-08-31,2024-06-30,0.001947,-0.005946,0.268158,-37476801.560000,-0.250141,6241252504.610000,3350297713.00,2963898951.00
sh.600100,2024-10-30,2024-09-30,0.005085,0.002345,0.276815,21892186.870000,-0.020521,,3350297713.00,3350297713.00
sh.600101,2010-04-23,2010-03-31,0.013978,0.077617,0.187727,15764229.760000,0.528234,,324178977.00,324178977.00
sh.600101,2010-08-13,2010-06-30,0.043187,0.112478,0.238579,50236073.460000,0.538055,423069508.780000,324178977.00,324178977.00
sh.600101,2010-10-29,2010-09-30,0.081642,0.148548,0.290093,95852945.170000,0.548150,,324178977.00,324178977.00
sh.600101,2011-03-04,2010-12-31,0.125186,0.176000,0.276435,148093796.260000,0.472806,824626401.420000,324178977.00,324178977.00
sh.600101,2011-04-22,2011-03-31,0.013303,0.090369,0.215635,16936308.850000,0.475519,,324178977.00,324178977.00
sh.600101,2011-08-20,2011-06-30,0.108101,0.396432,0.310436,146261129.870000,0.768049,363345375.050000,324178977.00,324178977.00
sh.600101,2011-10-27,2011-09-30,0.148283,0.344244,0.338199,204950274.910000,0.804209,,324178977.00,324178977.00
sh.600101,2012-03-29,2011-12-31,0.158485,0.269161,0.304606,217583810.330000,0.680178,798584723.900000,324178977.00,324178977.00
sh.600101,2012-04-25,2012-03-31,0.011282,0.056258,0.179401,12580151.750000,0.679413,,324178977.00,324178977.00
sh.600101,2012-08-10,2012-06-30,0.039395,0.124876,0.260262,53793502.220000,0.412314,425467274.280000,324178977.00,324178977.00
sh.600101,2012-10-18,2012-09-30,0.072146,0.161261,0.300173,105347813.290000,0.389475,,324178977.00,324178977.00
sh.600101,2013-03-29,2012-12-31,0.071833,0.111149,0.261434,100951913.330000,0.340842,894391550.370000,324178977.00,324178977.00
sh.600101,2013-04-25,2013-03-31,0.013309,0.077007,0.181364,19195108.730000,0.354244,,324178977.00,324178977.00
sh.600101,2013-08-24,2013-06-30,0.092802,0.306186,0.197341,149428257.260000,0.633345,480419852.050000,324178977.00,324178977.00
sh.600101,2013-10-26,2013-09-30,0.129097,0.270846,0.242150,212219543.350000,0.670598,,324178977.00,324178977.00
sh.600101,2014-03-29,2013-12-31,0.099148,0.138153,0.200393,149306138.190000,0.508126,1063783851.730000,324178977.00,324178977.00
sh.600101,2014-04-25,2014-03-31,0.015051,0.082732,0.183931,24961781.000000,0.523806,,324178977.00,324178977.00
sh.600101,2014-08-22,2014-06-30,0.030424,0.087116,0.192292,49287482.400000,0.197397,554902408.860000,324178977.00,324178977.00
sh.600101,2014-10-29,2014-09-30,0.063980,0.122533,0.225926,108196157.310000,0.188442,,324178977.00,324178977.00
sh.600101,2015-03-27,2014-12-31,0.054777,0.065411,0.195163,81429805.350000,0.300722,1225113156.010000,324178977.00,324178977.00
sh.600101,2015-04-24,2015-03-31,0.015222,0.082921,0.180544,26680776.670000,0.305735,,324178977.00,324178977.00
sh.600101,2015-08-28,2015-06-30,0.025201,0.071330,0.167873,42679930.250000,0.278096,589241558.650000,324178977.00,324178977.00
sh.600101,2015-10-29,2015-09-30,0.047008,0.090358,0.184087,82645135.980000,0.217931,,324178977.00,324178977.00
sh.600101,2016-03-18,2015-12-31,0.047875,0.064497,0.170272,81780689.160000,0.274802,1252370230.690000,324178977.00,324178977.00
sh.600101,2016-04-21,2016-03-31,0.016027,0.083009,0.170677,28448049.340000,0.283176,,324178977.00,324178977.00
sh.600101,2016-08-19,2016-06-30,0.024827,0.067170,0.144372,43575745.810000,0.279201,636419498.060000,324178977.00,324178977.00
sh.600101,2016-10-28,2016-09-30,0.046275,0.078914,0.156527,83851338.310000,0.281735,,324178977.00,324178977.00
sh.600101,2017-03-17,2016-12-31,0.043099,0.055220,0.156903,76412076.610000,0.257694,1437118532.580000,324178977.00,324178977.00
sh.600101,2017-04-26,2017-03-31,0.012419,0.069228,0.128762,24565959.080000,0.239322,,324178977.00,324178977.00
sh.600101,2017-08-25,2017-06-30,0.021545,0.061240,0.130895,42421989.640000,0.243353,692716651.100000,324178977.00,324178977.00
sh.600101,2017-10-27,2017-09-30,0.046299,0.084038,0.152851,93931680.330000,0.270252,,324178977.00,324178977.00
sh.600101,2018-03-30,2017-12-31,0.048353,0.065614,0.140380,99286805.470000,0.302622,1498920500.600000,324178977.00,324178977.00
sh.600101,2018-04-27,2018-03-31,0.012968,0.066251,0.135461,26623601.420000,0.310113,,324178977.00,324178977.00
sh.600101,2018-08-24,2018-06-30,0.025880,0.062770,0.137136,47990697.120000,0.337957,759942467.050000,324178977.00,324178977.00
sh.600101,2018-10-26,2018-09-30,0.049406,0.081308,0.156012,98718006.380000,0.337529,,324178977.00,324178977.00
sh.600101,2019-03-29,2018-12-31,0.047211,0.060262,0.141048,96414877.480000,0.313965,1582495478.960000,324178977.00,324178977.00
sh.600101,2019-04-26,2019-03-31,0.013226,0.069525,0.118601,30241622.380000,0.322060,,324178977.00,324178977.00
sh.600101,2019-08-23,2019-06-30,0.022227,0.063762,0.116656,50934727.970000,0.300761,785512500.000000,324178977.00,324178977.00
sh.600101,2019-10-30,2019-09-30,0.041250,0.078344,0.127114,94815001.740000,0.215113,,421432670.00,421432670.00
sh.600101,2020-04-24,2019-12-31,0.043492,0.062657,0.116558,100733724.870000,0.236541,1590046927.770000,,
sh.600101,2020-04-29,2020-03-31,0.011012,0.071924,0.113433,26191048.150000,0.227701,,421432670.00,421432670.00
sh.600101,2020-08-21,2020-06-30,0.018526,0.056751,0.100450,43498390.390000,0.221200,757812683.590000,421432670.00,421432670.00
sh.600101,2020-10-29,2020-09-30,0.032999,0.067494,0.109879,81726974.890000,0.201019,,421432670.00,421432670.00
sh.600101,2021-04-16,2020-12-31,0.029330,0.045630,0.088803,76120615.020000,0.166148,1651992275.100000,421432670.00,421432670.00
sh.600101,2021-04-28,2021-03-31,0.013808,0.086156,0.129572,33487493.270000,0.184280,,421432670.00,421432670.00
sh.600101,2021-08-27,2021-06-30,0.025269,0.073860,0.119889,60858530.660000,0.208722,823966947.320000,421432670.00,421432670.00
sh.600101,2021-10-30,2021-09-30,0.041572,0.074853,0.125942,101897804.440000,0.221980,,421432670.00,421432670.00
sh.600101,2022-03-31,2021-12-31,0.049797,0.064372,0.113850,124112592.720000,0.292516,1913534047.150000,421432670.00,421432670.00
sh.600101,2022-04-30,2022-03-31,0.016330,0.075235,0.115608,41961640.050000,0.311374,,421432670.00,421432670.00
sh.600101,2022-08-26,2022-06-30,0.030953,0.073981,0.117378,78786771.780000,0.333424,1064964144.280000,421432670.00,421432670.00
sh.600101,2022-10-28,2022-09-30,0.057237,0.085867,0.134651,146989707.470000,0.400664,,421432670.00,421432670.00
sh.600101,2023-04-01,2022-12-31,0.061282,0.066537,0.116010,158166694.780000,0.377703,2366278086.330000,421432670.00,421432670.00
sh.600101,2023-04-27,2023-03-31,0.021489,0.088933,0.129866,57946601.940000,0.416406,,421432670.00,421432670.00
sh.600101,2023-08-25,2023-06-30,0.037590,0.078401,0.122135,101624336.320000,0.431425,1296219562.290000,421432670.00,421432670.00
sh.600101,2023-10-27,2023-09-30,0.067168,0.091589,0.133720,184308881.650000,0.463860,,421432670.00,421432670.00
sh.600101,2024-03-29,2023-12-31,0.065395,0.067262,0.110561,179338571.880000,0.425545,2658317052.170000,421432670.00,421432670.00
sh.600101,2024-04-30,2024-03-31,0.024426,0.100062,0.142022,69801509.690000,0.453675,,421432670.00,421432670.00
sh.600101,2024-08-29,2024-06-30,0.029858,0.063298,0.110241,84813886.830000,0.385656,1339905800.000000,421432670.00,421432670.00
sh.600101,2024-10-30,2024-09-30,0.076958,0.104832,0.147314,223811229.460000,0.399445,,547862471.00,547862471.00
sh.600102,2010-04-23,2010-03-31,0.022105,0.015740,0.069214,132190946.590000,0.880941,,922273092.00,233769940.00
